213,"BCAP","KNC",112,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
214,"KNC","QTUM",378,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
215,"QTUM","ZRX",268,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
216,"BAT","MCO",971,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
217,"CVC","MCO",1023,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
218,"CVC","ICN",1364,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
219,"MCO","ZRX",468,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
220,"CVC","MANA",355,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
221,"NET","TXP",193,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
222,"BAT","SAN",222,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
223,"EOS","SAN",360,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
224,"KNC","NET",165,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
225,"KNC","MKR",86,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
226,"ANT","MCO",505,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
227,"MANA","MCO",191,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
228,"BCAP","ICN",166,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
229,"BCAP","OMG",116,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
230,"ANT","SAN",158,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
231,"BNT","SAN",185,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
232,"GNT","SAN",243,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
233,"MANA","SAN",68,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
234,"GNO","QTUM",353,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
235,"ICN","SAN",171,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
236,"SAN","ZRX",219,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
237,"ANT","MKR",141,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
238,"ICN","MANA",109,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
239,"ANT","BCAP",172,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
240,"BCAP","EOS",97,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
241,"BCAP","MLN",65,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
242,"BCAP","TXP",82,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
243,"CVC","MLN",250,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
244,"MCO","MKR",28,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
245,"BCAP","GNO",72,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
246,"SAN","TXP",274,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
247,"GNO","MCO",266,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
248,"QTUM","REP",317,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
249,"DGD","SAN",67,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
250,"SAN","SNT",300,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
251,"CVC","DGD",448,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
252,"BCAP","REP",40,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
253,"MCO","MLN",122,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
254,"DGD","QTUM",111,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
255,"MANA","QTUM",67,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
256,"GNO","SAN",56,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
257,"MLN","QTUM",38,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
258,"MLN","SAN",51,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
259,"QTUM","SAN",41,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
260,"MCO","NET",68,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
261,"MKR","TXP",68,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
262,"BCAP","DGD",59,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
263,"BCAP","GNT",156,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
264,"BCAP","MKR",27,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
265,"BAT","BCAP",126,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
266,"BCAP","MCO",55,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
267,"NET","SAN",60,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
268,"BCAP","NET",24,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
269,"BCAP","SAN",41,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
270,"BCAP","SNT",113,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
271,"BCAP","QTUM",19,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
272,"NET","QTUM",16,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
273,"REP","SAN",68,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
274,"MKR","SAN",12,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
275,"BCAP","MANA",27,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
276,"MKR","QTUM",8,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
